week_id,store_id,item_id,on_hand_units_bop,receipt_units,sold_units,on_hand_units_eop,lost_sales_units,demand_forecast_units,weeks_of_supply,days_of_supply,in_stock_flag,fill_rate,lead_time_days,reorder_point_units,case_pack_qty
11,470,1010,156,240,146,250,0,146,1.71,7.5,1,1.0,8,210,10
12,470,1010,250,0,155,95,0,155,0.61,11.3,1,1.0,8,220,10
13,470,1010,95,220,95,220,27,122,1.8,5.5,1,0.7787,8,170,10
14,470,1010,220,0,119,101,0,119,0.85,12.9,1,1.0,8,170,10
15,470,1010,101,270,101,270,50,151,1.79,4.7,1,0.6689,8,220,10
16,470,1010,270,0,115,155,0,115,1.35,16.4,1,1.0,8,160,10
17,470,1010,155,0,113,42,0,113,0.37,9.6,1,1.0,8,160,10
18,470,1010,42,240,42,240,69,111,2.16,2.6,0,0.3784,8,160,10
19,470,1010,240,0,110,130,0,110,1.18,15.3,1,1.0,8,160,10
20,470,1010,130,250,111,269,0,111,2.42,8.2,1,1.0,8,160,10
21,470,1010,269,0,113,156,0,113,1.38,16.7,1,1.0,8,160,10
22,470,1010,156,0,129,27,0,129,0.21,8.5,1,1.0,8,180,10
23,470,1010,27,230,27,230,92,119,1.93,1.6,0,0.2269,8,170,10
24,470,1010,230,0,122,108,0,122,0.89,13.2,1,1.0,8,170,10
25,470,1010,108,250,108,250,16,124,2.02,6.1,1,0.871,8,180,10
26,470,1010,250,0,122,128,0,122,1.05,14.3,1,1.0,8,170,10
27,470,1010,128,190,119,199,0,119,1.67,7.5,1,1.0,8,170,10
28,470,1010,199,0,115,84,0,115,0.73,12.1,1,1.0,8,160,10
29,470,1010,84,250,84,250,29,113,2.21,5.2,1,0.7434,8,160,10
30,470,1010,250,0,111,139,0,111,1.25,15.8,1,1.0,8,160,10
31,470,1010,139,310,126,323,0,126,2.56,7.7,1,1.0,8,180,10
32,470,1010,323,0,111,212,0,111,1.91,20.4,1,1.0,8,160,10
33,470,1010,212,0,113,99,0,113,0.88,13.1,1,1.0,8,160,10
34,470,1010,99,340,99,340,51,150,2.27,4.6,1,0.66,8,210,10
35,470,1010,340,0,119,221,0,119,1.86,20.0,1,1.0,8,170,10
36,470,1010,221,0,122,99,0,122,0.81,12.7,1,1.0,8,170,10
37,470,1010,99,250,99,250,44,143,1.75,4.8,1,0.6923,8,200,10
38,470,1010,250,0,127,123,0,127,0.97,13.8,1,1.0,8,180,10
39,470,1010,123,260,123,260,1,124,2.1,6.9,1,0.9919,8,180,10
40,470,1010,260,0,122,138,0,122,1.13,14.9,1,1.0,8,170,10
41,470,1010,138,250,137,251,0,137,1.83,7.1,1,1.0,8,200,10
42,470,1010,251,0,115,136,0,115,1.18,15.3,1,1.0,8,160,10
43,470,1010,136,0,113,23,0,113,0.2,8.4,1,1.0,8,160,10
44,470,1010,23,200,23,200,110,133,1.5,1.2,0,0.1729,8,190,10
45,470,1010,200,0,119,81,0,119,0.68,11.8,1,1.0,8,170,10
46,470,1010,81,200,81,200,41,122,1.64,4.6,1,0.6639,8,170,10
47,470,1010,200,0,146,54,0,146,0.37,9.6,1,1.0,8,210,10
48,470,1010,54,210,54,210,76,130,1.62,2.9,0,0.4154,8,190,10
49,470,1010,210,0,127,83,0,127,0.65,11.6,1,1.0,8,180,10
50,470,1010,83,210,83,210,41,124,1.69,4.7,1,0.6694,8,180,10
51,470,1010,210,0,122,88,0,122,0.72,12.0,1,1.0,8,170,10
52,470,1010,88,270,88,270,31,119,2.27,5.2,1,0.7395,8,170,10
1,335,1010,290,0,136,154,0,136,1.13,14.9,1,1.0,8,190,10
2,335,1010,154,350,153,351,0,153,2.29,7.0,1,1.0,8,220,10
3,335,1010,351,0,130,221,0,130,1.7,18.9,1,1.0,8,190,10
4,335,1010,221,0,129,92,0,129,0.71,12.0,1,1.0,8,180,10
5,335,1010,92,320,92,320,38,130,2.46,5.0,1,0.7077,8,190,10
6,335,1010,320,0,133,187,0,133,1.41,16.8,1,1.0,8,190,10
7,335,1010,187,0,136,51,0,136,0.38,9.6,1,1.0,8,190,10
8,335,1010,51,290,51,290,89,140,2.07,2.5,0,0.3643,8,200,10
9,335,1010,290,0,144,146,0,144,1.01,14.1,1,1.0,8,210,10
10,335,1010,146,290,146,290,0,146,1.99,7.0,1,1.0,8,210,10
11,335,1010,290,0,171,119,0,171,0.7,11.9,1,1.0,8,240,10
12,335,1010,119,410,119,410,64,183,2.24,4.6,1,0.6503,8,260,10
13,335,1010,410,0,144,266,0,144,1.85,19.9,1,1.0,8,210,10
14,335,1010,266,0,140,126,0,140,0.9,13.3,1,1.0,8,200,10
15,335,1010,126,280,126,280,52,178,1.57,5.0,1,0.7079,8,250,10
16,335,1010,280,0,136,144,0,136,1.06,14.4,1,1.0,8,190,10
17,335,1010,144,260,133,271,0,133,2.04,7.6,1,1.0,8,190,10
18,335,1010,271,0,130,141,0,130,1.08,14.6,1,1.0,8,190,10
19,335,1010,141,260,129,272,0,129,2.11,7.7,1,1.0,8,180,10
20,335,1010,272,0,130,142,0,130,1.09,14.6,1,1.0,8,190,10
21,335,1010,142,310,133,319,0,133,2.4,7.5,1,1.0,8,190,10
22,335,1010,319,0,152,167,0,152,1.1,14.7,1,1.0,8,220,10
23,335,1010,167,320,140,347,0,140,2.48,8.3,1,1.0,8,200,10
24,335,1010,347,0,144,203,0,144,1.41,16.9,1,1.0,8,210,10
25,335,1010,203,0,146,57,0,146,0.39,9.7,1,1.0,8,210,10
26,335,1010,57,340,57,340,87,144,2.36,2.8,0,0.3958,8,210,10
27,335,1010,340,0,140,200,0,140,1.43,17.0,1,1.0,8,200,10
28,335,1010,200,0,136,64,0,136,0.47,10.3,1,1.0,8,190,10
29,335,1010,64,290,64,290,69,133,2.18,3.4,0,0.4812,8,190,10
30,335,1010,290,0,130,160,0,130,1.23,15.6,1,1.0,8,190,10
31,335,1010,160,300,148,312,0,148,2.11,7.6,1,1.0,8,210,10
32,335,1010,312,0,130,182,0,130,1.4,16.8,1,1.0,8,190,10
33,335,1010,182,0,133,49,0,133,0.37,9.6,1,1.0,8,190,10
34,335,1010,49,410,49,410,127,176,2.33,1.9,0,0.2784,8,250,10
35,335,1010,410,0,140,270,0,140,1.93,20.5,1,1.0,8,200,10
36,335,1010,270,0,144,126,0,144,0.88,13.1,1,1.0,8,210,10
37,335,1010,126,400,126,400,42,168,2.38,5.2,1,0.75,8,240,10
38,335,1010,400,0,149,251,0,149,1.68,18.8,1,1.0,8,210,10
39,335,1010,251,0,146,105,0,146,0.72,12.0,1,1.0,8,210,10
40,335,1010,105,290,105,290,39,144,2.01,5.1,1,0.7292,8,210,10
41,335,1010,290,0,161,129,0,161,0.8,12.6,1,1.0,8,230,10
42,335,1010,129,340,129,340,7,136,2.5,6.6,1,0.9485,8,190,10
43,335,1010,340,0,133,207,0,133,1.56,17.9,1,1.0,8,190,10
44,335,1010,207,0,156,51,0,156,0.33,9.3,1,1.0,8,220,10
45,335,1010,51,330,51,330,89,140,2.36,2.5,0,0.3643,8,200,10
46,335,1010,330,0,144,186,0,144,1.29,16.0,1,1.0,8,210,10
47,335,1010,186,340,171,355,0,171,2.08,7.6,1,1.0,8,240,10
48,335,1010,355,0,153,202,0,153,1.32,16.2,1,1.0,8,220,10
49,335,1010,202,0,149,53,0,149,0.36,9.5,1,1.0,8,210,10
50,335,1010,53,230,53,230,93,146,1.58,2.5,0,0.363,8,210,10
51,335,1010,230,0,144,86,0,144,0.6,11.2,1,1.0,8,210,10
52,335,1010,86,240,86,240,54,140,1.71,4.3,1,0.6143,8,200,10
1,131,1010,300,0,107,193,0,107,1.8,19.6,1,1.0,8,150,10
2,131,1010,193,0,120,73,0,120,0.61,11.3,1,1.0,8,170,10
3,131,1010,73,160,73,160,29,102,1.57,5.0,1,0.7157,8,150,10
4,131,1010,160,0,101,59,0,101,0.58,11.1,1,1.0,8,140,10
5,131,1010,59,200,59,200,43,102,1.96,4.0,1,0.5784,8,150,10
6,131,1010,200,0,105,95,0,105,0.9,13.3,1,1.0,8,150,10
7,131,1010,95,230,95,230,12,107,2.15,6.2,1,0.8879,8,150,10
8,131,1010,230,0,110,120,0,110,1.09,14.6,1,1.0,8,160,10
9,131,1010,120,270,113,277,0,113,2.45,7.4,1,1.0,8,160,10
10,131,1010,277,0,115,162,0,115,1.41,16.9,1,1.0,8,160,10
11,131,1010,162,0,135,27,0,135,0.2,8.4,1,1.0,8,190,10
12,131,1010,27,340,27,340,117,144,2.36,1.3,0,0.1875,8,210,10
13,131,1010,340,0,113,227,0,113,2.01,21.1,1,1.0,8,160,10
14,131,1010,227,0,110,117,0,110,1.06,14.4,1,1.0,8,160,10
15,131,1010,117,320,117,320,23,140,2.29,5.8,1,0.8357,8,200,10
16,131,1010,320,0,107,213,0,107,1.99,20.9,1,1.0,8,150,10
17,131,1010,213,0,105,108,0,105,1.03,14.2,1,1.0,8,150,10
18,131,1010,108,190,102,196,0,102,1.92,7.4,1,1.0,8,150,10
19,131,1010,196,0,101,95,0,101,0.94,13.6,1,1.0,8,140,10
20,131,1010,95,170,95,170,7,102,1.67,6.5,1,0.9314,8,150,10
21,131,1010,170,0,105,65,0,105,0.62,11.3,1,1.0,8,150,10
22,131,1010,65,260,65,260,54,119,2.18,3.8,1,0.5462,8,170,10
23,131,1010,260,0,110,150,0,110,1.36,16.5,1,1.0,8,160,10
24,131,1010,150,0,113,37,0,113,0.33,9.3,1,1.0,8,160,10
25,131,1010,37,190,37,190,78,115,1.65,2.3,0,0.3217,8,160,10
26,131,1010,190,0,113,77,0,113,0.68,11.8,1,1.0,8,160,10
27,131,1010,77,230,77,230,33,110,2.09,4.9,1,0.7,8,160,10
28,131,1010,230,0,107,123,0,107,1.15,15.0,1,1.0,8,150,10
29,131,1010,123,260,105,278,0,105,2.65,8.2,1,1.0,8,150,10
30,131,1010,278,0,102,176,0,102,1.73,19.1,1,1.0,8,150,10
31,131,1010,176,0,117,59,0,117,0.5,10.5,1,1.0,8,170,10
32,131,1010,59,210,59,210,43,102,2.06,4.0,1,0.5784,8,150,10
33,131,1010,210,0,105,105,0,105,1.0,14.0,1,1.0,8,150,10
34,131,1010,105,300,105,300,34,139,2.16,5.3,1,0.7554,8,200,10
35,131,1010,300,0,110,190,0,110,1.73,19.1,1,1.0,8,160,10
36,131,1010,190,0,113,77,0,113,0.68,11.8,1,1.0,8,160,10
37,131,1010,77,290,77,290,55,132,2.2,4.1,1,0.5833,8,190,10
38,131,1010,290,0,117,173,0,117,1.48,17.4,1,1.0,8,170,10
39,131,1010,173,0,115,58,0,115,0.5,10.5,1,1.0,8,160,10
40,131,1010,58,260,58,260,55,113,2.3,3.6,1,0.5133,8,160,10
41,131,1010,260,0,126,134,0,126,1.06,14.4,1,1.0,8,180,10
42,131,1010,134,0,107,27,0,107,0.25,8.8,1,1.0,8,150,10
43,131,1010,27,200,27,200,78,105,1.9,1.8,0,0.2571,8,150,10
44,131,1010,200,0,123,77,0,123,0.63,11.4,1,1.0,8,180,10
45,131,1010,77,220,77,220,33,110,2.0,4.9,1,0.7,8,160,10
46,131,1010,220,0,113,107,0,113,0.95,13.6,1,1.0,8,160,10
47,131,1010,107,230,107,230,28,135,1.7,5.5,1,0.7926,8,190,10
48,131,1010,230,0,120,110,0,120,0.92,13.4,1,1.0,8,170,10
49,131,1010,110,250,110,250,7,117,2.14,6.6,1,0.9402,8,170,10
50,131,1010,250,0,115,135,0,115,1.17,15.2,1,1.0,8,160,10
51,131,1010,135,200,113,222,0,113,1.96,8.4,1,1.0,8,160,10
52,131,1010,222,0,110,112,0,110,1.02,14.1,1,1.0,8,160,10
1,313,1010,240,0,97,143,0,97,1.47,17.3,1,1.0,8,140,10
2,313,1010,143,0,109,34,0,109,0.31,9.2,1,1.0,8,160,10
3,313,1010,34,210,34,210,59,93,2.26,2.6,0,0.3656,8,130,10
4,313,1010,210,0,92,118,0,92,1.28,16.0,1,1.0,8,130,10
5,313,1010,118,0,93,25,0,93,0.27,8.9,1,1.0,8,130,10
6,313,1010,25,140,25,140,70,95,1.47,1.8,0,0.2632,8,140,10
7,313,1010,140,0,97,43,0,97,0.44,10.1,1,1.0,8,140,10
8,313,1010,43,210,43,210,57,100,2.1,3.0,0,0.43,8,140,10
9,313,1010,210,0,103,107,0,103,1.04,14.3,1,1.0,8,150,10
10,313,1010,107,180,105,182,0,105,1.73,7.1,1,1.0,8,150,10
11,313,1010,182,0,122,60,0,122,0.49,10.4,1,1.0,8,170,10
12,313,1010,60,230,60,230,71,131,1.76,3.2,0,0.458,8,190,10
13,313,1010,230,0,103,127,0,103,1.23,15.6,1,1.0,8,150,10
14,313,1010,127,0,100,27,0,100,0.27,8.9,1,1.0,8,140,10
15,313,1010,27,190,27,190,100,127,1.5,1.5,0,0.2126,8,180,10
16,313,1010,190,0,97,93,0,97,0.96,13.7,1,1.0,8,140,10
17,313,1010,93,160,93,160,2,95,1.68,6.9,1,0.9789,8,140,10
18,313,1010,160,0,93,67,0,93,0.72,12.0,1,1.0,8,130,10
19,313,1010,67,230,67,230,25,92,2.5,5.1,1,0.7283,8,130,10
20,313,1010,230,0,93,137,0,93,1.47,17.3,1,1.0,8,130,10
21,313,1010,137,0,95,42,0,95,0.44,10.1,1,1.0,8,140,10
22,313,1010,42,270,42,270,67,109,2.48,2.7,0,0.3853,8,160,10
23,313,1010,270,0,100,170,0,100,1.7,18.9,1,1.0,8,140,10
24,313,1010,170,0,103,67,0,103,0.65,11.6,1,1.0,8,150,10
25,313,1010,67,230,67,230,38,105,2.19,4.5,1,0.6381,8,150,10
26,313,1010,230,0,103,127,0,103,1.23,15.6,1,1.0,8,150,10
27,313,1010,127,0,100,27,0,100,0.27,8.9,1,1.0,8,140,10
28,313,1010,27,200,27,200,70,97,2.06,1.9,0,0.2784,8,140,10
29,313,1010,200,0,95,105,0,95,1.11,14.7,1,1.0,8,140,10
30,313,1010,105,210,93,222,0,93,2.39,7.9,1,1.0,8,130,10
31,313,1010,222,0,106,116,0,106,1.09,14.7,1,1.0,8,150,10
32,313,1010,116,0,93,23,0,93,0.25,8.7,1,1.0,8,130,10
33,313,1010,23,230,23,230,72,95,2.42,1.7,0,0.2421,8,140,10
34,313,1010,230,0,126,104,0,126,0.83,12.8,1,1.0,8,180,10
35,313,1010,104,200,100,204,0,100,2.04,7.3,1,1.0,8,140,10
36,313,1010,204,0,103,101,0,103,0.98,13.9,1,1.0,8,150,10
37,313,1010,101,180,101,180,19,120,1.5,5.9,1,0.8417,8,170,10
38,313,1010,180,0,106,74,0,106,0.7,11.9,1,1.0,8,150,10
39,313,1010,74,230,74,230,31,105,2.19,4.9,1,0.7048,8,150,10
40,313,1010,230,0,103,127,0,103,1.23,15.6,1,1.0,8,150,10
41,313,1010,127,290,115,302,0,115,2.63,7.7,1,1.0,8,160,10
42,313,1010,302,0,97,205,0,97,2.11,21.8,1,1.0,8,140,10
43,313,1010,205,0,95,110,0,95,1.16,15.1,1,1.0,8,140,10
44,313,1010,110,200,110,200,1,111,1.8,6.9,1,0.991,8,160,10
45,313,1010,200,0,100,100,0,100,1.0,14.0,1,1.0,8,140,10
46,313,1010,100,200,100,200,3,103,1.94,6.8,1,0.9709,8,150,10
47,313,1010,200,0,122,78,0,122,0.64,11.5,1,1.0,8,170,10
48,313,1010,78,200,78,200,31,109,1.83,5.0,1,0.7156,8,160,10
49,313,1010,200,0,106,94,0,106,0.89,13.2,1,1.0,8,150,10
50,313,1010,94,200,94,200,11,105,1.9,6.3,1,0.8952,8,150,10
51,313,1010,200,0,103,97,0,103,0.94,13.6,1,1.0,8,150,10
52,313,1010,97,220,97,220,3,100,2.2,6.8,1,0.97,8,140,10
1,285,1010,220,0,97,123,0,97,1.27,15.9,1,1.0,8,140,10
2,285,1010,123,270,109,284,0,109,2.61,7.9,1,1.0,8,160,10
3,285,1010,284,0,93,191,0,93,2.05,21.4,1,1.0,8,130,10
4,285,1010,191,0,92,99,0,92,1.08,14.5,1,1.0,8,130,10
5,285,1010,99,210,93,216,0,93,2.32,7.5,1,1.0,8,130,10
6,285,1010,216,0,95,121,0,95,1.27,15.9,1,1.0,8,140,10
7,285,1010,121,0,97,24,0,97,0.25,8.7,1,1.0,8,140,10
8,285,1010,24,150,24,150,76,100,1.5,1.7,0,0.24,8,140,10
9,285,1010,150,0,103,47,0,103,0.46,10.2,1,1.0,8,150,10
10,285,1010,47,240,47,240,58,105,2.29,3.1,0,0.4476,8,150,10
11,285,1010,240,0,122,118,0,122,0.97,13.8,1,1.0,8,170,10
12,285,1010,118,300,118,300,13,131,2.29,6.3,1,0.9008,8,190,10
13,285,1010,300,0,103,197,0,103,1.91,20.4,1,1.0,8,150,10
14,285,1010,197,0,100,97,0,100,0.97,13.8,1,1.0,8,140,10
15,285,1010,97,260,97,260,30,127,2.05,5.3,1,0.7638,8,180,10
16,285,1010,260,0,97,163,0,97,1.68,18.8,1,1.0,8,140,10
17,285,1010,163,0,95,68,0,95,0.72,12.0,1,1.0,8,140,10
18,285,1010,68,190,68,190,25,93,2.04,5.1,1,0.7312,8,130,10
19,285,1010,190,0,92,98,0,92,1.07,14.5,1,1.0,8,130,10
20,285,1010,98,220,93,225,0,93,2.42,7.4,1,1.0,8,130,10
21,285,1010,225,0,95,130,0,95,1.37,16.6,1,1.0,8,140,10
22,285,1010,130,210,109,231,0,109,2.12,8.3,1,1.0,8,160,10
23,285,1010,231,0,100,131,0,100,1.31,16.2,1,1.0,8,140,10
24,285,1010,131,0,103,28,0,103,0.27,8.9,1,1.0,8,150,10
25,285,1010,28,170,28,170,77,105,1.62,1.9,0,0.2667,8,150,10
26,285,1010,170,0,103,67,0,103,0.65,11.6,1,1.0,8,150,10
27,285,1010,67,180,67,180,33,100,1.8,4.7,1,0.67,8,140,10
28,285,1010,180,0,97,83,0,97,0.86,13.0,1,1.0,8,140,10
29,285,1010,83,170,83,170,12,95,1.79,6.1,1,0.8737,8,140,10
30,285,1010,170,0,93,77,0,93,0.83,12.8,1,1.0,8,130,10
31,285,1010,77,230,77,230,29,106,2.17,5.1,1,0.7264,8,150,10
32,285,1010,230,0,93,137,0,93,1.47,17.3,1,1.0,8,130,10
33,285,1010,137,0,95,42,0,95,0.44,10.1,1,1.0,8,140,10
34,285,1010,42,210,42,210,84,126,1.67,2.3,0,0.3333,8,180,10
35,285,1010,210,0,100,110,0,100,1.1,14.7,1,1.0,8,140,10
36,285,1010,110,220,103,227,0,103,2.2,7.5,1,1.0,8,150,10
37,285,1010,227,0,120,107,0,120,0.89,13.2,1,1.0,8,170,10
38,285,1010,107,210,106,211,0,106,1.99,7.1,1,1.0,8,150,10
39,285,1010,211,0,105,106,0,105,1.01,14.1,1,1.0,8,150,10
40,285,1010,106,240,103,243,0,103,2.36,7.2,1,1.0,8,150,10
41,285,1010,243,0,115,128,0,115,1.11,14.8,1,1.0,8,160,10
42,285,1010,128,0,97,31,0,97,0.32,9.2,1,1.0,8,140,10
43,285,1010,31,190,31,190,64,95,2.0,2.3,0,0.3263,8,140,10
44,285,1010,190,0,111,79,0,111,0.71,12.0,1,1.0,8,160,10
45,285,1010,79,240,79,240,21,100,2.4,5.5,1,0.79,8,140,10
46,285,1010,240,0,103,137,0,103,1.33,16.3,1,1.0,8,150,10
47,285,1010,137,290,122,305,0,122,2.5,7.9,1,1.0,8,170,10
48,285,1010,305,0,109,196,0,109,1.8,19.6,1,1.0,8,160,10
49,285,1010,196,0,106,90,0,106,0.85,12.9,1,1.0,8,150,10
50,285,1010,90,180,90,180,15,105,1.71,6.0,1,0.8571,8,150,10
51,285,1010,180,0,103,77,0,103,0.75,12.2,1,1.0,8,150,10
52,285,1010,77,220,77,220,23,100,2.2,5.4,1,0.77,8,140,10
1,187,1010,200,0,97,103,0,97,1.06,14.4,1,1.0,8,140,10
2,187,1010,103,250,103,250,6,109,2.29,6.6,1,0.945,8,160,10
3,187,1010,250,0,93,157,0,93,1.69,18.8,1,1.0,8,130,10
4,187,1010,157,0,92,65,0,92,0.71,11.9,1,1.0,8,130,10
5,187,1010,65,200,65,200,28,93,2.15,4.9,1,0.6989,8,130,10
6,187,1010,200,0,95,105,0,95,1.11,14.7,1,1.0,8,140,10
7,187,1010,105,170,97,178,0,97,1.84,7.6,1,1.0,8,140,10
8,187,1010,178,0,100,78,0,100,0.78,12.5,1,1.0,8,140,10
9,187,1010,78,180,78,180,25,103,1.75,5.3,1,0.7573,8,150,10
10,187,1010,180,0,105,75,0,105,0.71,12.0,1,1.0,8,150,10
11,187,1010,75,240,75,240,47,122,1.97,4.3,1,0.6148,8,170,10
12,187,1010,240,0,131,109,0,131,0.83,12.8,1,1.0,8,190,10
13,187,1010,109,240,103,246,0,103,2.39,7.4,1,1.0,8,150,10
14,187,1010,246,0,100,146,0,100,1.46,17.2,1,1.0,8,140,10
15,187,1010,146,290,127,309,0,127,2.43,8.0,1,1.0,8,180,10
16,187,1010,309,0,97,212,0,97,2.19,22.3,1,1.0,8,140,10
17,187,1010,212,0,95,117,0,95,1.23,15.6,1,1.0,8,140,10
18,187,1010,117,0,93,24,0,93,0.26,8.8,1,1.0,8,130,10
19,187,1010,24,140,24,140,68,92,1.52,1.8,0,0.2609,8,130,10
20,187,1010,140,0,93,47,0,93,0.51,10.5,1,1.0,8,130,10
21,187,1010,47,170,47,170,48,95,1.79,3.5,0,0.4947,8,140,10
22,187,1010,170,0,109,61,0,109,0.56,10.9,1,1.0,8,160,10
23,187,1010,61,190,61,190,39,100,1.9,4.3,1,0.61,8,140,10
24,187,1010,190,0,103,87,0,103,0.84,12.9,1,1.0,8,150,10
25,187,1010,87,220,87,220,18,105,2.1,5.8,1,0.8286,8,150,10
26,187,1010,220,0,103,117,0,103,1.14,15.0,1,1.0,8,150,10
27,187,1010,117,160,100,177,0,100,1.77,8.2,1,1.0,8,140,10
28,187,1010,177,0,97,80,0,97,0.82,12.8,1,1.0,8,140,10
29,187,1010,80,170,80,170,15,95,1.79,5.9,1,0.8421,8,140,10
30,187,1010,170,0,93,77,0,93,0.83,12.8,1,1.0,8,130,10
31,187,1010,77,250,77,250,29,106,2.36,5.1,1,0.7264,8,150,10
32,187,1010,250,0,93,157,0,93,1.69,18.8,1,1.0,8,130,10
33,187,1010,157,0,95,62,0,95,0.65,11.6,1,1.0,8,140,10
34,187,1010,62,250,62,250,64,126,1.98,3.4,0,0.4921,8,180,10
35,187,1010,250,0,100,150,0,100,1.5,17.5,1,1.0,8,140,10
36,187,1010,150,0,103,47,0,103,0.46,10.2,1,1.0,8,150,10
37,187,1010,47,270,47,270,73,120,2.25,2.7,0,0.3917,8,170,10
38,187,1010,270,0,106,164,0,106,1.55,17.8,1,1.0,8,150,10
39,187,1010,164,0,105,59,0,105,0.56,10.9,1,1.0,8,150,10
40,187,1010,59,200,59,200,44,103,1.94,4.0,1,0.5728,8,150,10
41,187,1010,200,0,115,85,0,115,0.74,12.2,1,1.0,8,160,10
42,187,1010,85,190,85,190,12,97,1.96,6.1,1,0.8763,8,140,10
43,187,1010,190,0,95,95,0,95,1.0,14.0,1,1.0,8,140,10
44,187,1010,95,240,95,240,16,111,2.16,6.0,1,0.8559,8,160,10
45,187,1010,240,0,100,140,0,100,1.4,16.8,1,1.0,8,140,10
46,187,1010,140,0,103,37,0,103,0.36,9.5,1,1.0,8,150,10
47,187,1010,37,210,37,210,85,122,1.72,2.1,0,0.3033,8,170,10
48,187,1010,210,0,109,101,0,109,0.93,13.5,1,1.0,8,160,10
49,187,1010,101,190,101,190,5,106,1.79,6.7,1,0.9528,8,150,10
50,187,1010,190,0,105,85,0,105,0.81,12.7,1,1.0,8,150,10
51,187,1010,85,260,85,260,18,103,2.52,5.8,1,0.8252,8,150,10
52,187,1010,260,0,100,160,0,100,1.6,18.2,1,1.0,8,140,10
1,103,1010,240,0,82,158,0,82,1.93,20.5,1,1.0,8,120,10
2,103,1010,158,0,93,65,0,93,0.7,11.9,1,1.0,8,130,10
3,103,1010,65,180,65,180,14,79,2.28,5.8,1,0.8228,8,110,10
4,103,1010,180,0,78,102,0,78,1.31,16.2,1,1.0,8,110,10
5,103,1010,102,0,79,23,0,79,0.29,9.0,1,1.0,8,110,10
6,103,1010,23,130,23,130,58,81,1.6,2.0,0,0.284,8,120,10
7,103,1010,130,0,82,48,0,82,0.59,11.1,1,1.0,8,120,10
8,103,1010,48,130,48,130,37,85,1.53,4.0,1,0.5647,8,120,10
9,103,1010,130,0,87,43,0,87,0.49,10.5,1,1.0,8,120,10
10,103,1010,43,150,43,150,46,89,1.69,3.4,0,0.4831,8,130,10
11,103,1010,150,0,104,46,0,104,0.44,10.1,1,1.0,8,150,10
12,103,1010,46,270,46,270,65,111,2.43,2.9,0,0.4144,8,160,10
13,103,1010,270,0,87,183,0,87,2.1,21.7,1,1.0,8,120,10
14,103,1010,183,0,85,98,0,85,1.15,15.1,1,1.0,8,120,10
15,103,1010,98,250,98,250,10,108,2.31,6.4,1,0.9074,8,150,10
16,103,1010,250,0,82,168,0,82,2.05,21.3,1,1.0,8,120,10
17,103,1010,168,0,81,87,0,81,1.07,14.5,1,1.0,8,120,10
18,103,1010,87,160,79,168,0,79,2.13,7.7,1,1.0,8,110,10
19,103,1010,168,0,78,90,0,78,1.15,15.1,1,1.0,8,110,10
20,103,1010,90,200,79,211,0,79,2.67,8.0,1,1.0,8,110,10
21,103,1010,211,0,81,130,0,81,1.6,18.2,1,1.0,8,120,10
22,103,1010,130,0,92,38,0,92,0.41,9.9,1,1.0,8,130,10
23,103,1010,38,140,38,140,47,85,1.65,3.1,0,0.4471,8,120,10
24,103,1010,140,0,87,53,0,87,0.61,11.3,1,1.0,8,120,10
25,103,1010,53,180,53,180,36,89,2.02,4.2,1,0.5955,8,130,10
26,103,1010,180,0,87,93,0,87,1.07,14.5,1,1.0,8,120,10
27,103,1010,93,140,85,148,0,85,1.74,7.7,1,1.0,8,120,10
28,103,1010,148,0,82,66,0,82,0.8,12.6,1,1.0,8,120,10
29,103,1010,66,150,66,150,15,81,1.85,5.7,1,0.8148,8,120,10
30,103,1010,150,0,79,71,0,79,0.9,13.3,1,1.0,8,110,10
31,103,1010,71,220,71,220,19,90,2.44,5.5,1,0.7889,8,130,10
32,103,1010,220,0,79,141,0,79,1.78,19.5,1,1.0,8,110,10
33,103,1010,141,0,81,60,0,81,0.74,12.2,1,1.0,8,120,10
34,103,1010,60,250,60,250,47,107,2.34,3.9,1,0.5607,8,150,10
35,103,1010,250,0,85,165,0,85,1.94,20.6,1,1.0,8,120,10
36,103,1010,165,0,87,78,0,87,0.9,13.3,1,1.0,8,120,10
37,103,1010,78,160,78,160,24,102,1.57,5.4,1,0.7647,8,150,10
38,103,1010,160,0,90,70,0,90,0.78,12.4,1,1.0,8,130,10
39,103,1010,70,160,70,160,19,89,1.8,5.5,1,0.7865,8,130,10
40,103,1010,160,0,87,73,0,87,0.84,12.9,1,1.0,8,120,10
41,103,1010,73,210,73,210,25,98,2.14,5.2,1,0.7449,8,140,10
42,103,1010,210,0,82,128,0,82,1.56,17.9,1,1.0,8,120,10
43,103,1010,128,0,81,47,0,81,0.58,11.1,1,1.0,8,120,10
44,103,1010,47,150,47,150,48,95,1.58,3.5,0,0.4947,8,140,10
45,103,1010,150,0,85,65,0,85,0.76,12.4,1,1.0,8,120,10
46,103,1010,65,180,65,180,22,87,2.07,5.2,1,0.7471,8,120,10
47,103,1010,180,0,104,76,0,104,0.73,12.1,1,1.0,8,150,10
48,103,1010,76,190,76,190,17,93,2.04,5.7,1,0.8172,8,130,10
49,103,1010,190,0,90,100,0,90,1.11,14.8,1,1.0,8,130,10
50,103,1010,100,160,89,171,0,89,1.92,7.9,1,1.0,8,130,10
51,103,1010,171,0,87,84,0,87,0.97,13.8,1,1.0,8,120,10
